Time,SST
20240705,6.43
20240706,6.43
20240707,6.52
20240708,7.39
20240709,7.3
20240710,7.37
20240711,7.4
20240712,7.37
20240713,7.3
20240714,7.12
20240715,7.32
20240716,7.78
20240717,8.13
20240718,8.15
20240719,8.43
20240720,8.98
20240721,9.27
20240722,9.46
20240723,9.45
20240724,9.27
20240725,9.01
20240726,9.34
20240727,9.47
20240728,9.53
20240729,9.51
20240730,9.5
20240731,9.51
