Time,SST
20240716,7.52
20240717,7.65
20240718,8.22
20240719,8.79
20240720,9.22
20240721,9.56
20240722,9.63
20240723,9.76
20240724,10.34
20240725,9.8
20240726,9.45
20240727,9.42
20240728,9.44
20240729,9.22
20240730,8.85
20240731,8.99
