Time,SST
20240713,8.09
20240714,7.49
20240715,7.63
20240716,8.25
20240717,8.4
20240718,9.1
20240719,9.51
20240720,9.76
20240721,9.86
20240722,10.21
20240723,10.58
20240724,10.54
20240725,10.28
20240726,10.3
20240727,10.4
20240728,10.42
20240729,10.41
20240730,10.21
20240731,10.2
